web-scraper-order,web-scraper-start-url,company,company-href,model,model-href
"1555570205-1198","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A60","https://www.gsmarena.com/samsung_galaxy_a60-9616.php"
"1555570167-862","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","moto tab","https://www.gsmarena.com/lenovo_moto_tab-8947.php"
"1555570155-733","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","1","https://www.gsmarena.com/realme_1-9200.php"
"1555570167-885","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","C2","https://www.gsmarena.com/lenovo_c2-8193.php"
"1555570134-476","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 850","https://www.gsmarena.com/microsoft_lumia_850-7823.php"
"1555570190-1010","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Watch Sport","https://www.gsmarena.com/lg_watch_sport-8552.php"
"1555570205-1217","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Watch","https://www.gsmarena.com/samsung_galaxy_watch-9289.php"
"1555570121-256","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Grand M2 (2018)","https://www.gsmarena.com/blu_grand_m2_(2018)-9359.php"
"1555570205-1192","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A2 Core","https://www.gsmarena.com/samsung_galaxy_a2_core-9636.php"
"1555570199-1136","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Watch 2 2018","https://www.gsmarena.com/huawei_watch_2_2018-9199.php"
"1555570132-436","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart speed 6","https://www.gsmarena.com/vodafone_smart_speed_6-7608.php"
"1555570132-440","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart first 6","https://www.gsmarena.com/vodafone_smart_first_6-7231.php"
"1555570205-1189","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy S10e","https://www.gsmarena.com/samsung_galaxy_s10e-9537.php"
"1555570118-246","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Iconia Tab 7 A1-713HD","https://www.gsmarena.com/acer_iconia_tab_7_a1_713hd-6342.php"
"1555570118-231","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Iconia Tab A3-A20FHD","https://www.gsmarena.com/acer_iconia_tab_a3_a20fhd-7135.php"
"1555570170-922","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto Z","https://www.gsmarena.com/motorola_moto_z-8094.php"
"1555570104-64","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5019 Wave","https://www.gsmarena.com/verykool_s5019_wave-8564.php"
"1555570160-794","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","7X","https://www.gsmarena.com/honor_7x-8880.php"
"1555570101-17","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Ram 6","https://www.gsmarena.com/plum_ram_6-8734.php"
"1555570129-399","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E241","https://www.gsmarena.com/energizer_energy_e241-9570.php"
"1555570121-254","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Vivo XL4","https://www.gsmarena.com/blu_vivo_xl4-9470.php"
"1555570111-119","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","View2 Go","https://www.gsmarena.com/wiko_view2_go-9328.php"
"1555570134-468","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Surface 2","https://www.gsmarena.com/microsoft_surface_2-5725.php"
"1555570205-1216","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Note9","https://www.gsmarena.com/samsung_galaxy_note9-9163.php"
"1555570145-609","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Porsche Design P'9983","https://www.gsmarena.com/blackberry_porsche_design_p_9983-6691.php"
"1555570145-597","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","KEY2 LE","https://www.gsmarena.com/blackberry_key2_le-9292.php"
"1555570170-895","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E5 Play Go","https://www.gsmarena.com/motorola_moto_e5_play_go-9270.php"
"1555570203-1163","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPad Pro 10.5 (2017)","https://www.gsmarena.com/apple_ipad_pro_10_5_(2017)-8716.php"
"1555570125-364","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","X46","https://www.gsmarena.com/lava_x46-8141.php"
"1555570160-774","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","20i","https://www.gsmarena.com/honor_20i-9663.php"
"1555570190-1023","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V20","https://www.gsmarena.com/lg_v20-8238.php"
"1555570190-1030","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","X power","https://www.gsmarena.com/lg_x_power-8133.php"
"1555570121-277","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Dash L4 LTE","https://www.gsmarena.com/blu_dash_l4_lte-8964.php"
"1555570165-820","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi 8 Lite","https://www.gsmarena.com/xiaomi_mi_8_lite-9329.php"
"1555570145-620","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Curve 9320","https://www.gsmarena.com/blackberry_curve_9320-4458.php"
"1555570123-326","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Spark 2 Plus Q350","https://www.gsmarena.com/micromax_canvas_spark_2_plus_q350-8259.php"
"1555570205-1232","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J7 Duo","https://www.gsmarena.com/samsung_galaxy_j7_duo-9153.php"
"1555570145-627","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Curve 9350","https://www.gsmarena.com/blackberry_curve_9350-3756.php"
"1555570116-191","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Hot 6","https://www.gsmarena.com/infinix_hot_6-9426.php"
"1555570129-398","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E241s","https://www.gsmarena.com/energizer_energy_e241s-9569.php"
"1555570172-942","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","U11 Eyes","https://www.gsmarena.com/htc_u11_eyes-8990.php"
"1555570101-4","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Flipper 2","https://www.gsmarena.com/plum_flipper_2-9493.php"
"1555570106-88","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Yureka Note","https://www.gsmarena.com/yu_yureka_note-8035.php"
"1555570129-408","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E10+","https://www.gsmarena.com/energizer_energy_e10+-9238.php"
"1555570111-126","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","View","https://www.gsmarena.com/wiko_view-8991.php"
"1555570160-785","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","8X Max","https://www.gsmarena.com/honor_8x_max-9306.php"
"1555570145-624","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Porsche Design P'9981","https://www.gsmarena.com/blackberry_porsche_design_p_9981-4288.php"
"1555570108-117","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga A3 Pro","https://www.gsmarena.com/panasonic_eluga_a3_pro-8813.php"
"1555570199-1122","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Enjoy 9","https://www.gsmarena.com/huawei_enjoy_9-9466.php"
"1555570101-39","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Might LTE","https://www.gsmarena.com/plum_might_lte-6755.php"
"1555570129-389","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Hardcase H591S","https://www.gsmarena.com/energizer_hardcase_h591s-9556.php"
"1555570111-129","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Upulse","https://www.gsmarena.com/wiko_upulse-9032.php"
"1555570140-538","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","U5 HD","https://www.gsmarena.com/alcatel_u5_hd-8819.php"
"1555570134-471","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Kin ONEm","https://www.gsmarena.com/microsoft_kin_onem-3633.php"
"1555570205-1226","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy S Light Luxury","https://www.gsmarena.com/samsung_galaxy_s_light_luxury-9202.php"
"1555570193-1047","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia L2","https://www.gsmarena.com/sony_xperia_l2-8987.php"
"1555570104-49","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s6005X Cyprus Pro","https://www.gsmarena.com/verykool_s6005x_cyprus_pro-8933.php"
"1555570116-184","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Hot 7","https://www.gsmarena.com/infinix_hot_7-9658.php"
"1555570172-970","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","One E9s dual sim","https://www.gsmarena.com/htc_one_e9s_dual_sim-7627.php"
"1555570147-652","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","15 Lite","https://www.gsmarena.com/meizu_15_lite-9158.php"
"1555570205-1188","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy S10","https://www.gsmarena.com/samsung_galaxy_s10-9536.php"
"1555570142-567","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 5 ZE620KL","https://www.gsmarena.com/asus_zenfone_5_ze620kl-9061.php"
"1555570199-1121","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","P smart 2019","https://www.gsmarena.com/huawei_p_smart_2019-9409.php"
"1555570203-1147","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPad mini (2019)","https://www.gsmarena.com/apple_ipad_mini_(2019)-9637.php"
"1555570197-1078","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","5.1","https://www.gsmarena.com/nokia_5_1-9214.php"
"1555570142-583","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenpad 3s 8.0 Z582KL","https://www.gsmarena.com/asus_zenpad_3s_8_0_z582kl-8711.php"
"1555570147-669","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M5","https://www.gsmarena.com/meizu_m5-8408.php"
"1555570172-950","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 650","https://www.gsmarena.com/htc_desire_650-8444.php"
"1555570190-988","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G7 One","https://www.gsmarena.com/lg_g7_one-9304.php"
"1555570205-1252","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J3 (2017)","https://www.gsmarena.com/samsung_galaxy_j3_(2017)-8438.php"
"1555570190-993","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V35 ThinQ","https://www.gsmarena.com/lg_v35_thinq-9191.php"
"1555570205-1242","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy C7 (2017)","https://www.gsmarena.com/samsung_galaxy_c7_(2017)-8789.php"
"1555570104-55","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5526 Alpha","https://www.gsmarena.com/verykool_s5526_alpha-8690.php"
"1555570114-171","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Pouvoir 1","https://www.gsmarena.com/tecno_pouvoir_1-9456.php"
"1555570199-1123","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Watch Magic","https://www.gsmarena.com/huawei_watch_magic-9401.php"
"1555570203-1168","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Series 2 38mm","https://www.gsmarena.com/apple_watch_series_2_38mm-8330.php"
"1555570108-114","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga Ray 700","https://www.gsmarena.com/panasonic_eluga_ray_700-8869.php"
"1555570158-751","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","Find X","https://www.gsmarena.com/oppo_find_x-7885.php"
"1555570125-353","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A76+","https://www.gsmarena.com/lava_a76+-8391.php"
"1555570106-84","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Yureka Black","https://www.gsmarena.com/yu_yureka_black-8714.php"
"1555570121-259","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Vivo XI+","https://www.gsmarena.com/blu_vivo_xi+-9307.php"
"1555570199-1137","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Y5 Prime (2018)","https://www.gsmarena.com/huawei_y5_prime_(2018)-9209.php"
"1555570167-847","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","Tab V7","https://www.gsmarena.com/lenovo_tab_v7-9609.php"
"1555570123-320","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Vdeo 1","https://www.gsmarena.com/micromax_vdeo_1-8497.php"
"1555570118-216","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Zest Plus","https://www.gsmarena.com/acer_liquid_zest_plus-8059.php"
"1555570123-313","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Bharat 2 Q402","https://www.gsmarena.com/micromax_bharat_2_q402-8643.php"
"1555570165-809","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Mix 3 5G","https://www.gsmarena.com/xiaomi_mi_mix_3_5g-9602.php"
"1555570151-695","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Z3i","https://www.gsmarena.com/vivo_z3i-9365.php"
"1555570125-367","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A79","https://www.gsmarena.com/lava_a79-8122.php"
"1555570170-920","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E3","https://www.gsmarena.com/motorola_moto_e3-8198.php"
"1555570101-18","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Ram 7 - 3G","https://www.gsmarena.com/plum_ram_7___3g-8483.php"
"1555570172-966","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","One X9","https://www.gsmarena.com/htc_one_x9-7836.php"
"1555570160-780","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","Magic 2","https://www.gsmarena.com/honor_magic_2-9381.php"
"1555570129-405","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E500S","https://www.gsmarena.com/energizer_energy_e500s-9241.php"
"1555570114-162","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Camon 11","https://www.gsmarena.com/tecno_camon_11-9442.php"
"1555570193-1051","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ1 Compact","https://www.gsmarena.com/sony_xperia_xz1_compact-8610.php"
"1555570101-40","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Sync 5.0","https://www.gsmarena.com/plum_sync_5_0-6616.php"
"1555570205-1260","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Tab S3 9.7","https://www.gsmarena.com/samsung_galaxy_tab_s3_9_7-8554.php"
"1555570147-643","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","V8 Pro","https://www.gsmarena.com/meizu_v8_pro-9338.php"
"1555570121-282","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Grand M2 LTE","https://www.gsmarena.com/blu_grand_m2_lte-8925.php"
"1555570151-687","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y95","https://www.gsmarena.com/vivo_y95-9399.php"
"1555570104-71","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","Kolorpad LTE TL8010","https://www.gsmarena.com/verykool_kolorpad_lte_tl8010-8215.php"
"1555570203-1156","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone X","https://www.gsmarena.com/apple_iphone_x-8858.php"
"1555570104-74","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5530 Maverick II","https://www.gsmarena.com/verykool_s5530_maverick_ii-8173.php"
"1555570114-166","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","F2 LTE","https://www.gsmarena.com/tecno_f2_lte-9461.php"
"1555570205-1201","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A30","https://www.gsmarena.com/samsung_galaxy_a30-9579.php"
"1555570147-655","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M6","https://www.gsmarena.com/meizu_m6-8868.php"
"1555570132-443","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart 4G","https://www.gsmarena.com/vodafone_smart_4g-6886.php"
"1555570190-996","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V30S ThinQ","https://www.gsmarena.com/lg_v30s_thinq-9090.php"
"1555570121-274","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Vivo One","https://www.gsmarena.com/blu_vivo_one-9063.php"
"1555570151-682","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V15 Pro","https://www.gsmarena.com/vivo_v15_pro-9553.php"
"1555570145-598","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Evolve X","https://www.gsmarena.com/blackberry_evolve_x-9282.php"
"1555570193-1048","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia R1 (Plus)","https://www.gsmarena.com/sony_xperia_r1_(plus)-8922.php"
"1555570123-327","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Spark 3 Q385","https://www.gsmarena.com/micromax_canvas_spark_3_q385-8258.php"
"1555570205-1229","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J4","https://www.gsmarena.com/samsung_galaxy_j4-9204.php"
"1555570197-1098","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","216","https://www.gsmarena.com/nokia_216-8343.php"
"1555570140-530","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1x","https://www.gsmarena.com/alcatel_1x-9086.php"
"1555570151-715","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","X21","https://www.gsmarena.com/vivo_x21-9124.php"
"1555570140-527","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3v","https://www.gsmarena.com/alcatel_3v-9004.php"
"1555570142-572","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 4 Pro ZS551KL","https://www.gsmarena.com/asus_zenfone_4_pro_zs551kl-8783.php"
"1555570114-181","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Camon CX","https://www.gsmarena.com/tecno_camon_cx-9444.php"
"1555570203-1176","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone SE","https://www.gsmarena.com/apple_iphone_se-7969.php"
"1555570111-155","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Pulp Fab","https://www.gsmarena.com/wiko_pulp_fab-7813.php"
"1555570142-585","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone Live ZB501KL","https://www.gsmarena.com/asus_zenfone_live_zb501kl-8579.php"
"1555570123-289","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Infinity N12","https://www.gsmarena.com/micromax_infinity_n12-9515.php"
"1555570190-1014","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Harmony","https://www.gsmarena.com/lg_harmony-8679.php"
"1555570158-744","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A7x","https://www.gsmarena.com/oppo_a7x-9317.php"
"1555570123-305","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Selfie 2 Note Q4601","https://www.gsmarena.com/micromax_selfie_2_note_q4601-8920.php"
"1555570172-960","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","10 Lifestyle","https://www.gsmarena.com/htc_10_lifestyle-8031.php"
"1555570205-1265","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A5 (2017)","https://www.gsmarena.com/samsung_galaxy_a5_(2017)-8494.php"
"1555570121-268","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Vivo One Plus","https://www.gsmarena.com/blu_vivo_one_plus-9154.php"
"1555570104-46","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","sl5029 Bolt Pro LTE","https://www.gsmarena.com/verykool_sl5029_bolt_pro_lte-8940.php"
"1555570125-366","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A82","https://www.gsmarena.com/lava_a82-8123.php"
"1555570205-1221","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J2 Core","https://www.gsmarena.com/samsung_galaxy_j2_core-9255.php"
"1555570197-1086","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","3310 4G","https://www.gsmarena.com/nokia_3310_4g-9046.php"
"1555570142-576","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 4 Selfie Pro ZD552KL","https://www.gsmarena.com/asus_zenfone_4_selfie_pro_zd552kl-8808.php"
"1555570158-770","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","F3","https://www.gsmarena.com/oppo_f3-8669.php"
"1555570108-102","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga I7","https://www.gsmarena.com/panasonic_eluga_i7-9176.php"
"1555570106-90","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Yunique","https://www.gsmarena.com/yu_yunique-7554.php"
"1555570121-261","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","C4","https://www.gsmarena.com/blu_c4-9301.php"
"1555570193-1042","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia XZ2 Premium","https://www.gsmarena.com/sony_xperia_xz2_premium-9166.php"
"1555570165-837","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Note 5 (Redmi 5 Plus)","https://www.gsmarena.com/xiaomi_redmi_note_5_(redmi_5_plus)-8959.php"
"1555570165-810","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi 9 Explorer","https://www.gsmarena.com/xiaomi_mi_9_explorer-9584.php"
"1555570123-311","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Evok Power Q4260","https://www.gsmarena.com/micromax_canvas_evok_power_q4260-8652.php"
"1555570134-475","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 1330","https://www.gsmarena.com/microsoft_lumia_1330-6883.php"
"1555570132-430","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Tab Prime 7","https://www.gsmarena.com/vodafone_tab_prime_7-8382.php"
"1555570205-1214","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A9 (2018)","https://www.gsmarena.com/samsung_galaxy_a9_(2018)-9344.php"
"1555570125-339","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","Z60","https://www.gsmarena.com/lava_z60-8881.php"
"1555570165-843","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Mix 2","https://www.gsmarena.com/xiaomi_mi_mix_2-8529.php"
"1555570142-574","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 4 Selfie Lite ZB553KL","https://www.gsmarena.com/asus_zenfone_4_selfie_lite_zb553kl-8892.php"
"1555570205-1268","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J2 Prime","https://www.gsmarena.com/samsung_galaxy_j2_prime-8424.php"
"1555570127-373","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","S60","https://www.gsmarena.com/cat_s60-7928.php"
"1555570190-1034","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K5","https://www.gsmarena.com/lg_k5-7980.php"
"1555570142-560","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone Max (M2) ZB633KL","https://www.gsmarena.com/asus_zenfone_max_(m2)_zb633kl-9437.php"
"1555570205-1203","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A20","https://www.gsmarena.com/samsung_galaxy_a20-9640.php"
"1555570104-45","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5031 Bolt Turbo","https://www.gsmarena.com/verykool_s5031_bolt_turbo-8955.php"
"1555570203-1183","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch 42mm (1st gen)","https://www.gsmarena.com/apple_watch_42mm_(1st_gen)-7696.php"
"1555570197-1101","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","222 Dual SIM","https://www.gsmarena.com/nokia_222_dual_sim-7517.php"
"1555570165-844","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi A1 (Mi 5X)","https://www.gsmarena.com/xiaomi_mi_a1_(mi_5x)-8776.php"
"1555570111-148","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Sunny","https://www.gsmarena.com/wiko_sunny-8202.php"
